epoch,train_mse,val_mse
1,0.7427391986751556,0.39491836729049684
2,0.37073437876701354,0.31428327112197874
3,0.2979442090511322,0.2834934168338776
4,0.2592811309480667,0.25835238943099975
5,0.22195493580818176,0.2223933854341507
6,0.19121928744316102,0.2033722987174988
7,0.17533891123771667,0.1892668888568878
8,0.16474588387966155,0.1763550779104233
9,0.15763080650806427,0.17615086987018586
10,0.15184020374298096,0.16356030955314635
11,0.14745298994541167,0.16316666152477263
12,0.14429012932777405,0.1577267894268036
13,0.14092535317897797,0.15459032535552977
14,0.1384629379463196,0.15185716013908387
15,0.13633367487430573,0.15080944766998292
16,0.13494506524562835,0.1482909194469452
17,0.133483685297966,0.14695013093948364
18,0.13190381233215331,0.1462118584871292
19,0.13719384147644043,0.17578273420333862
20,0.1377117201948166,0.146171493601799
21,0.13022332679271698,0.1499519610643387
22,0.12850834746360779,0.14335045580863953
23,0.12762013812065123,0.14258594846725464
24,0.12735330913066864,0.14244026689529418
25,0.1270029774236679,0.14205175325870514
26,0.1263876229429245,0.14170652618408203
27,0.12610753627538682,0.1420448303937912
28,0.1256944908118248,0.1415688591003418
29,0.12524930866003037,0.14036010558605194
30,0.12533900183677674,0.14027832989692687
31,0.12463682775974273,0.14331937534809114
32,0.12406117567539215,0.1395324206829071
33,0.13388580554485321,0.14183168654441833
34,0.12356897986650467,0.13937045311927795
35,0.12266915801048278,0.1412153773546219
36,0.1220284152340889,0.1378613089323044
37,0.12044187191963196,0.13541209025382997
38,0.1201665062880516,0.13478154952526092
39,0.1192659194946289,0.13484830577373505
40,0.11896603969097137,0.1342779078722
41,0.11898121519327164,0.13328997385501862
42,0.11852980868339538,0.13325483026504517
43,0.11811329560756684,0.1327454282283783
44,0.11763059090137482,0.1328406051635742
45,0.11769222751617432,0.1325720815181732
46,0.11757144426107406,0.13204279289245605
47,0.11710357593774795,0.13260646281242372
48,0.11716355679988862,0.1323758574962616
49,0.12955550053596496,0.15337738246917726
50,0.12032461343288421,0.13223780834674836
51,0.11643884764909744,0.13222627184391023
52,0.11617195477724075,0.1315192753791809
53,0.1159105096411705,0.13228822185993194
54,0.11613627581357956,0.13076314294338226
55,0.1155342122912407,0.13040779867172242
56,0.116011722574234,0.13050904655456544
57,0.11557884586572648,0.13036913619041443
58,0.11499345942258835,0.13123477544784545
59,0.11519634595870971,0.13042889692783355
60,0.11497707644462586,0.13059394788742065
61,0.11486816601276398,0.13204916574954986
62,0.11488281364202499,0.13004298419952393
63,0.11482949159145356,0.131688369679451
64,0.11449497643947601,0.12958880195617675
65,0.11444631675958633,0.1304431491136551
66,0.11447992533683776,0.1298461326599121
67,0.11429936553955078,0.12922118232250213
68,0.11407893839120865,0.1297347505569458
69,0.15527243589401246,0.13705798444747924
70,0.11736716323375702,0.13063308596611023
71,0.11504097640752792,0.12991239218711853
72,0.11420040691852569,0.13023326365947724
73,0.11388300526618958,0.12907624433040618
74,0.1140155069899559,0.12910717282295228
75,0.11371038587808609,0.12898149297237396
76,0.113217584297657,0.12877069354057313
77,0.11373381005525589,0.13036977825164794
78,0.11326155458688736,0.12866008925437927
79,0.11328204157352448,0.12900383574962615
80,0.11302209172487258,0.12876835658550262
81,0.11294597975969314,0.12813163216114043
82,0.11333330964803695,0.1279196515083313
83,0.1128403483915329,0.1285141571521759
84,0.1128788190150261,0.12784397468566894
85,0.1126682394194603,0.12788410967588423
86,0.11266657439231872,0.12820810971260072
87,0.1126880288553238,0.12780421475172044
88,0.11236870936155319,0.1280514014005661
89,0.11234673230409623,0.13004086151123048
90,0.11265069960594178,0.12795711581707
91,0.11209053740501404,0.12972400543689727
92,0.11241438511371613,0.12793858810663222
93,0.11198556938171386,0.12755434294939041
94,0.11219435433626175,0.12735579838752747
95,0.11201078313589095,0.12754957665205002
96,0.11191015680551529,0.12912263867855073
97,0.11183892324686051,0.12716471384763717
98,0.11162607527256012,0.1277933214187622
99,0.11192012164115905,0.12703685820102692
100,0.1114599865937233,0.12742878763675689
