epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,2.2290858353042604,0.30272,6.188085214233398,0.2878
2,1.5089360908126832,0.44972,1.733651646232605,0.4903
3,1.242227614479065,0.56508,1.0457943006515502,0.6323
4,1.0810905403327942,0.62148,0.9985126874923707,0.6478
5,0.9197400798797607,0.68048,0.9275263528823853,0.6753
6,0.8187207594299316,0.7138,0.7953104422569275,0.7258
7,0.7613793463516235,0.73672,0.8766107487678528,0.703
8,0.7161863499641419,0.75218,0.7494840725898743,0.7465
9,0.6758660634231567,0.76452,0.7478891783714294,0.7455
10,0.6452596053695678,0.77866,0.6974050717353821,0.7582
11,0.6171391123390197,0.78606,0.6976074516296387,0.764
12,0.5954191290664673,0.7948,0.6751402466773987,0.7636
13,0.5696476204490661,0.80216,0.7641186735153198,0.7446
14,0.5702024554824829,0.8031,0.9273187576293945,0.6962
15,0.5587258911323547,0.80462,0.6756826408386231,0.766
16,0.551842112083435,0.80888,0.6305178354263306,0.79
17,0.5338195267677307,0.81702,0.6342734400749207,0.7845
18,0.5150525839424134,0.82236,0.623241954421997,0.7895
19,0.509571928691864,0.82378,0.6795675822257996,0.7779
20,0.4960526265144348,0.8287,0.6272593880653381,0.7887
21,0.49302380252838135,0.82854,0.6226132635116577,0.7974
22,0.48805923186302186,0.8295,0.6180892302513122,0.79
23,0.47474002197265625,0.8347,0.6320878883361817,0.7997
24,0.47998392296791076,0.83276,0.5823707940101623,0.8032
25,0.470371608581543,0.83608,0.5937209229469299,0.804
26,0.45816624000549316,0.8406,0.6226188550949097,0.7922
27,0.45509067993164065,0.84184,0.613354548072815,0.8038
28,0.4507711616706848,0.84352,0.5604804175376892,0.8176
29,0.4471293042945862,0.84602,0.5776848910331726,0.806
30,0.4422467197322845,0.84696,0.5887189321517944,0.8053
31,0.4416648938083649,0.845,0.6439386564254761,0.7933
32,0.4334940934085846,0.84966,0.6792890804290771,0.7781
33,0.4376889630699158,0.84974,0.6174224490165711,0.7957
34,0.4208720152759552,0.85366,0.6365574774742127,0.7927
35,0.42782157876968385,0.85142,0.67395055809021,0.7817
36,0.4219761748313904,0.85226,0.5617767416000367,0.8132
37,0.4172570737171173,0.8557,0.6219287601470948,0.7912
38,0.4227805350399017,0.85248,0.6129112774848938,0.8016
39,0.4122940415287018,0.8563,0.5908580148696899,0.8057
40,0.40065021492004393,0.86068,0.6919425669670105,0.776
41,0.3069621456718445,0.89404,0.4253660957336426,0.8579
42,0.255357866191864,0.9111,0.43590999603271485,0.8587
43,0.2385880145406723,0.91784,0.42964428482055667,0.8617
44,0.22523672535896302,0.9222,0.4285795955657959,0.8644
45,0.2164358479452133,0.92512,0.43175821733474734,0.8644
46,0.2045610998725891,0.9293,0.4333150466918945,0.8662
47,0.20126088332653044,0.92936,0.43349875173568725,0.8666
48,0.19471750306129457,0.93172,0.43682672481536866,0.8651
49,0.18835610169410705,0.93488,0.4382707456588745,0.8675
50,0.1842793276309967,0.93608,0.43297562837600706,0.8697
